customer_id,month,arr
C00187,2023-05,2738.89
C00187,2023-06,2738.89
C00187,2023-07,2738.89
C00187,2023-08,2738.89
C00187,2023-09,2738.89
C00187,2023-10,2738.89
C00187,2023-11,2738.89
C00187,2023-12,3076.34
C00187,2024-01,3076.34
C00187,2024-02,3076.34
C00187,2024-03,3076.34
C00187,2024-04,3076.34
C00187,2024-05,3076.34
C00187,2024-06,3076.34
C00187,2024-07,3076.34
C00187,2024-08,3076.34
C00187,2024-09,3076.34
C00187,2024-10,3076.34
C00187,2024-11,3076.34
C00187,2024-12,3076.34
C00187,2025-01,3076.34
C00187,2025-02,3076.34
C00187,2025-03,3076.34
C00187,2025-04,3076.34
C00188,2023-02,55997.72
C00188,2023-03,55997.72
C00188,2023-04,55997.72
C00188,2023-05,55997.72
C00188,2023-06,55997.72
C00188,2023-07,55997.72
C00188,2023-08,55997.72
C00188,2023-09,55997.72
C00188,2023-10,55997.72
C00188,2023-11,55997.72
C00188,2023-12,55997.72
C00188,2024-01,55997.72
C00188,2024-02,55997.72
C00188,2024-03,55997.72
C00188,2024-04,55997.72
C00188,2024-05,55997.72
C00188,2024-06,50928.96
C00188,2024-07,50928.96
C00188,2024-08,50928.96
C00188,2024-09,50928.96
C00188,2024-10,50928.96
C00188,2024-11,50928.96
C00188,2024-12,50928.96
C00188,2025-01,50928.96
C00188,2025-02,50928.96
C00188,2025-03,50928.96
C00188,2025-04,50928.96
C00188,2025-05,50928.96
C00188,2025-06,50928.96
C00188,2025-07,50928.96
C00188,2025-08,50928.96
C00189,2023-02,52197.02
C00189,2023-03,52197.02
C00189,2023-04,52197.02
C00189,2023-05,52197.02
C00189,2023-06,52197.02
C00189,2023-07,52197.02
C00189,2023-08,52197.02
C00189,2023-09,52197.02
C00189,2023-10,52197.02
C00189,2023-11,52197.02
C00189,2023-12,52197.02
C00189,2024-01,52197.02
C00189,2024-02,52197.02
C00189,2024-03,52197.02
C00189,2024-04,52197.02
C00189,2024-05,52197.02
C00189,2024-06,52197.02
C00189,2024-07,52197.02
C00189,2024-08,52197.02
C00189,2024-09,52197.02
C00189,2024-10,52197.02
C00189,2024-11,52197.02
C00189,2024-12,52197.02
C00189,2025-01,52197.02
C00189,2025-02,52197.02
C00189,2025-03,52197.02
C00189,2025-04,52197.02
C00189,2025-05,52197.02
C00189,2025-06,52197.02
C00189,2025-07,52197.02
C00189,2025-08,52197.02
C00189,2025-09,52197.02
C00189,2025-10,52197.02
C00189,2025-11,64078.56
C00189,2025-12,64078.56
C00189,2026-01,64078.56
C00189,2026-02,64078.56
C00189,2026-03,64078.56
C00189,2026-04,64078.56
C00189,2026-05,64078.56
C00189,2026-06,64078.56
C00190,2023-02,9211.12
C00190,2023-03,9211.12
C00190,2023-04,9211.12
C00190,2023-05,9211.12
C00190,2023-06,9211.12
C00190,2023-07,9211.12
C00190,2023-08,9211.12
C00190,2023-09,9211.12
C00190,2023-10,9211.12
C00190,2023-11,9211.12
C00190,2023-12,9211.12
C00190,2024-01,9211.12
C00190,2024-02,9211.12
C00190,2024-03,9211.12
C00190,2024-04,9211.12
C00190,2024-05,9211.12
C00190,2024-06,9211.12
C00190,2024-07,9211.12
C00190,2024-08,9211.12
C00190,2024-09,9211.12
C00190,2024-10,9211.12
C00190,2024-11,9211.12
C00190,2024-12,9211.12
C00190,2025-01,9211.12
C00190,2025-02,9211.12
C00191,2023-02,19504.38
C00191,2023-03,19504.38
C00191,2023-04,19504.38
C00191,2023-05,19504.38
C00191,2023-06,19504.38
C00191,2023-07,19504.38
C00191,2023-08,19504.38
C00191,2023-09,19504.38
C00191,2023-10,19504.38
C00191,2023-11,19504.38
C00191,2023-12,19504.38
C00191,2024-01,19504.38
C00191,2024-02,19504.38
C00191,2024-03,19504.38
C00191,2024-04,19504.38
C00191,2024-05,19504.38
C00191,2024-06,19504.38
C00191,2024-07,19504.38
C00191,2024-08,19504.38
C00191,2024-09,19504.38
C00191,2024-10,19504.38
C00191,2024-11,19504.38
C00191,2024-12,19504.38
C00191,2025-01,19504.38
C00191,2025-02,19504.38
C00191,2025-03,19504.38
C00191,2025-04,19504.38
C00191,2025-05,19504.38
C00191,2025-06,19504.38
C00191,2025-07,19504.38
C00191,2025-08,19504.38
C00191,2025-09,19504.38
C00191,2025-10,19504.38
C00191,2025-11,19504.38
C00191,2025-12,19504.38
C00191,2026-01,19504.38
C00191,2026-02,19504.38
C00191,2026-03,19504.38
C00191,2026-04,19504.38
C00191,2026-05,19504.38
C00191,2026-06,19504.38
C00192,2023-02,83825.74
C00192,2023-03,59001.07
C00192,2023-04,59001.07
C00192,2023-05,59001.07
C00192,2023-06,59001.07
C00192,2023-07,59001.07
C00192,2023-08,59001.07
C00192,2023-09,59001.07
C00192,2023-10,59001.07
C00192,2023-11,59001.07
C00192,2023-12,59001.07
C00192,2024-01,59001.07
C00192,2024-02,59001.07
C00192,2024-03,59001.07
C00192,2024-04,59001.07
C00192,2024-05,63057.67
C00192,2024-06,63057.67
C00192,2024-07,63057.67
C00192,2024-08,63057.67
C00192,2024-09,63057.67
C00192,2024-10,63057.67
C00192,2024-11,63057.67
C00192,2024-12,63057.67
C00192,2025-01,63057.67
C00192,2025-02,63057.67
C00192,2025-03,63057.67
C00192,2025-04,63057.67
C00192,2025-05,63057.67
C00192,2025-06,63057.67
C00192,2025-07,63057.67
C00192,2025-08,63057.67
C00192,2025-09,63057.67
C00192,2025-10,63057.67
C00192,2025-11,63057.67
C00192,2025-12,63057.67
C00192,2026-01,63057.67
C00192,2026-02,63057.67
C00192,2026-03,63057.67
C00192,2026-04,63057.67
C00192,2026-05,63057.67
C00192,2026-06,63057.67
C00193,2023-02,5365.17
C00193,2023-03,5365.17
C00193,2023-04,5365.17
C00193,2023-05,5365.17
C00193,2023-06,5365.17
C00193,2023-07,5365.17
C00193,2023-08,5365.17
C00193,2023-09,5365.17
C00193,2023-10,5365.17
C00193,2023-11,5365.17
C00193,2023-12,5365.17
C00193,2024-01,5365.17
C00193,2024-02,5365.17
C00193,2024-03,5365.17
C00193,2024-04,5365.17
C00193,2024-05,5365.17
C00193,2024-06,5365.17
C00193,2024-07,5365.17
C00193,2024-08,5365.17
C00193,2024-09,5365.17
C00193,2024-10,5365.17
C00193,2024-11,5365.17
C00193,2024-12,5365.17
C00193,2025-01,5365.17
C00194,2023-02,84173.48
C00194,2023-03,84173.48
C00194,2023-04,84173.48
C00194,2023-05,84173.48
C00194,2023-06,84173.48
C00194,2023-07,84173.48
C00194,2023-08,84173.48
C00194,2023-09,84173.48
C00194,2023-10,84173.48
C00194,2023-11,84173.48
C00194,2023-12,84173.48
C00194,2024-01,84173.48
C00194,2024-02,84173.48
C00194,2024-03,84173.48
C00194,2024-04,84173.48
C00194,2024-05,84173.48
C00194,2024-06,84173.48
C00194,2024-07,84173.48
C00194,2024-08,84173.48
C00194,2024-09,84173.48
C00194,2024-10,84173.48
C00194,2024-11,84173.48
C00194,2024-12,84173.48
C00194,2025-01,84173.48
C00194,2025-02,84173.48
C00194,2025-03,84173.48
C00194,2025-04,84173.48
C00194,2025-05,84173.48
C00194,2025-06,84173.48
C00194,2025-07,84173.48
C00194,2025-08,84173.48
C00194,2025-09,84173.48
C00194,2025-10,84173.48
C00194,2025-11,84173.48
C00194,2025-12,84173.48
C00194,2026-01,84173.48
C00194,2026-02,84173.48
C00194,2026-03,84173.48
C00194,2026-04,84173.48
C00194,2026-05,84173.48
C00194,2026-06,84173.48
C00195,2023-03,1845.03
C00195,2023-04,1845.03
C00195,2023-05,1845.03
C00195,2023-06,1845.03
C00195,2023-07,1845.03
C00195,2023-08,1845.03
C00195,2023-09,1845.03
C00195,2023-10,1845.03
C00195,2023-11,1845.03
C00195,2023-12,1845.03
C00195,2024-01,1845.03
C00195,2024-02,1845.03
C00195,2024-03,1845.03
C00195,2024-04,1845.03
C00195,2024-05,1845.03
C00195,2024-06,1845.03
C00195,2024-07,1845.03
C00195,2024-08,1845.03
C00195,2024-09,1845.03
C00195,2024-10,1845.03
C00195,2024-11,1845.03
C00195,2024-12,1845.03
C00195,2025-01,1845.03
C00195,2025-02,1845.03
C00195,2025-03,1845.03
C00195,2025-04,1845.03
C00195,2025-05,1845.03
C00195,2025-06,1845.03
C00195,2025-07,1845.03
C00195,2025-08,1845.03
C00195,2025-09,1845.03
C00195,2025-10,1845.03
C00195,2025-11,1845.03
C00195,2025-12,1845.03
C00195,2026-01,1845.03
C00195,2026-02,1845.03
C00195,2026-03,1845.03
C00195,2026-04,1845.03
C00195,2026-05,1845.03
C00195,2026-06,1845.03
C00196,2023-03,4479.75
C00196,2023-04,4479.75
C00196,2023-05,4479.75
C00196,2023-06,4479.75
C00196,2023-07,4479.75
C00196,2023-08,4479.75
C00196,2023-09,4479.75
C00196,2023-10,4479.75
C00196,2023-11,4479.75
C00196,2023-12,4479.75
C00196,2024-01,4479.75
C00196,2024-02,4479.75
C00196,2024-03,4479.75
C00196,2024-04,4479.75
C00196,2024-05,3301.99
C00196,2024-06,3301.99
C00196,2024-07,3301.99
C00196,2024-08,3301.99
C00196,2024-09,3301.99
C00196,2024-10,3301.99
C00196,2024-11,3301.99
C00196,2024-12,3301.99
C00196,2025-01,3301.99
C00197,2023-03,6320.79
C00197,2023-04,6320.79
C00197,2023-05,6320.79
C00197,2023-06,6320.79
C00197,2023-07,6320.79
C00197,2023-08,6320.79
C00197,2023-09,6320.79
C00197,2023-10,6320.79
C00197,2023-11,6320.79
C00197,2023-12,6320.79
C00197,2024-01,6320.79
C00197,2024-02,6320.79
C00197,2024-03,6320.79
C00197,2024-04,6320.79
C00197,2024-05,6320.79
C00198,2023-03,9188.0
C00198,2023-04,9188.0
C00198,2023-05,9188.0
C00198,2023-06,9188.0
C00198,2023-07,9188.0
C00198,2023-08,9188.0
C00198,2023-09,9188.0
C00199,2023-03,6907.79
C00199,2023-04,6907.79
C00199,2023-05,6907.79
C00199,2023-06,6907.79
C00199,2023-07,6907.79
C00199,2023-08,6907.79
C00199,2023-09,6907.79
C00199,2023-10,6907.79
C00199,2023-11,6907.79
C00199,2023-12,6907.79
C00199,2024-01,6907.79
C00199,2024-02,6907.79
C00199,2024-03,6907.79
C00199,2024-04,6907.79
C00199,2024-05,6907.79
C00199,2024-06,6907.79
C00199,2024-07,6907.79
C00199,2024-08,6907.79
C00199,2024-09,6907.79
C00199,2024-10,6907.79
C00199,2024-11,6907.79
C00199,2024-12,6907.79
C00199,2025-01,6907.79
C00199,2025-02,6907.79
C00199,2025-03,6907.79
C00199,2025-04,6907.79
C00199,2025-05,6907.79
C00199,2025-06,6907.79
C00199,2025-07,6907.79
C00199,2025-08,6907.79
C00199,2025-09,6907.79
C00199,2025-10,6907.79
C00199,2025-11,6907.79
C00199,2025-12,6907.79
C00199,2026-01,6907.79
C00199,2026-02,6907.79
C00199,2026-03,6907.79
C00199,2026-04,6907.79
C00199,2026-05,6907.79
C00199,2026-06,6907.79
C00200,2023-03,47956.11
C00200,2023-04,47956.11
C00200,2023-05,47956.11
C00200,2023-06,47956.11
C00200,2023-07,47956.11
C00200,2023-08,47956.11
C00200,2023-09,47956.11
C00200,2023-10,47956.11
C00200,2023-11,47956.11
C00200,2023-12,47956.11
C00200,2024-01,47956.11
C00200,2024-02,47956.11
C00200,2024-03,47956.11
C00200,2024-04,47956.11
C00200,2024-05,47956.11
C00200,2024-06,47956.11
C00200,2024-07,47956.11
C00200,2024-08,47956.11
C00200,2024-09,47956.11
C00200,2024-10,47956.11
C00200,2024-11,47956.11
C00200,2024-12,47956.11
C00200,2025-01,47956.11
C00200,2025-02,47956.11
C00200,2025-03,47956.11
C00200,2025-04,47956.11
C00200,2025-05,47956.11
C00200,2025-06,47956.11
C00200,2025-07,47956.11
C00200,2025-08,47956.11
C00200,2025-09,47956.11
C00200,2025-10,47956.11
C00200,2025-11,47956.11
C00200,2025-12,47956.11
C00200,2026-01,47956.11
C00200,2026-02,47956.11
C00200,2026-03,47956.11
C00200,2026-04,47956.11
C00200,2026-05,47956.11
C00200,2026-06,47956.11
C00201,2023-03,4495.84
C00201,2023-04,4495.84
C00201,2023-05,4495.84
C00201,2023-06,4495.84
C00201,2023-07,4495.84
C00201,2023-08,4495.84
C00201,2023-09,4495.84
C00201,2023-10,4495.84
C00201,2023-11,4495.84
C00201,2023-12,4495.84
C00201,2024-01,4495.84
C00201,2024-02,4495.84
C00201,2024-03,4495.84
C00201,2024-04,4495.84
C00201,2024-05,4495.84
C00201,2024-06,4495.84
C00201,2024-07,4495.84
C00201,2024-08,4495.84
C00201,2024-09,4495.84
C00201,2024-10,4495.84
C00201,2024-11,4495.84
C00201,2024-12,4495.84
C00201,2025-01,4495.84
C00201,2025-02,4495.84
C00202,2023-03,40289.59
C00202,2023-04,40289.59
C00202,2023-05,40289.59
C00202,2023-06,40289.59
C00202,2023-07,40289.59
C00202,2023-08,40289.59
C00202,2023-09,40289.59
C00202,2023-10,40289.59
C00202,2023-11,40289.59
C00202,2023-12,40289.59
C00202,2024-01,40289.59
C00202,2024-02,40289.59
C00202,2024-03,40289.59
C00202,2024-04,40289.59
C00202,2024-05,40289.59
C00202,2024-06,40289.59
C00202,2024-07,40289.59
C00202,2024-08,40289.59
C00202,2024-09,40289.59
C00202,2024-10,40289.59
C00202,2024-11,40289.59
C00202,2024-12,40289.59
C00202,2025-01,40289.59
C00202,2025-02,40289.59
C00202,2025-03,40289.59
C00202,2025-04,40289.59
C00202,2025-05,40289.59
C00202,2025-06,40289.59
C00202,2025-07,40289.59
C00202,2025-08,40289.59
C00202,2025-09,40289.59
C00202,2025-10,40289.59
C00203,2023-03,50214.86
C00203,2023-04,50214.86
C00203,2023-05,50214.86
C00203,2023-06,50214.86
C00204,2023-03,162857.07
C00204,2023-04,162857.07
C00204,2023-05,162857.07
C00204,2023-06,162857.07
C00204,2023-07,162857.07
C00204,2023-08,162857.07
C00204,2023-09,162857.07
C00204,2023-10,162857.07
C00204,2023-11,162857.07
C00204,2023-12,162857.07
C00204,2024-01,162857.07
C00205,2023-03,10850.37
C00205,2023-04,10850.37
C00205,2023-05,10850.37
C00205,2023-06,10850.37
C00205,2023-07,10850.37
C00205,2023-08,10850.37
C00205,2023-09,10850.37
C00205,2023-10,10850.37
C00205,2023-11,10850.37
C00205,2023-12,10850.37
C00206,2023-03,47807.62
C00207,2023-03,46803.19
C00207,2023-04,46803.19
C00207,2023-05,46803.19
C00207,2023-06,46803.19
C00207,2023-07,46803.19
C00207,2023-08,46803.19
C00207,2023-09,46803.19
C00207,2023-10,46803.19
C00207,2023-11,46803.19
C00207,2023-12,55423.62
C00207,2024-01,55423.62
C00207,2024-02,55423.62
C00207,2024-03,55423.62
C00207,2024-04,55423.62
C00207,2024-05,55423.62
C00207,2024-06,55423.62
C00208,2023-03,142167.48
C00208,2023-04,142167.48
C00208,2023-05,142167.48
C00208,2023-06,142167.48
C00208,2023-07,142167.48
C00208,2023-08,142167.48
C00208,2023-09,142167.48
C00208,2023-10,142167.48
C00208,2023-11,142167.48
C00208,2023-12,142167.48
C00208,2024-01,142167.48
C00208,2024-02,142167.48
C00208,2024-03,142167.48
C00208,2024-04,142167.48
C00208,2024-05,127918.94
C00208,2024-06,127918.94
C00208,2024-07,127918.94
C00208,2024-08,127918.94
C00208,2024-09,127918.94
C00208,2024-10,127918.94
C00208,2024-11,127918.94
C00208,2024-12,127918.94
C00208,2025-01,127918.94
C00208,2025-02,127918.94
C00208,2025-03,127918.94
C00208,2025-04,127918.94
C00208,2025-05,127918.94
C00208,2025-06,127918.94
C00208,2025-07,167921.99
C00208,2025-08,167921.99
C00208,2025-09,167921.99
C00208,2025-10,167921.99
C00208,2025-11,167921.99
C00208,2025-12,167921.99
C00208,2026-01,167921.99
C00208,2026-02,167921.99
C00208,2026-03,167921.99
C00208,2026-04,167921.99
C00208,2026-05,167921.99
C00208,2026-06,167921.99
C00209,2023-03,40319.45
C00209,2023-04,40319.45
C00209,2023-05,40319.45
C00209,2023-06,40319.45
C00209,2023-07,40319.45
C00209,2023-08,40319.45
C00209,2023-09,40319.45
C00209,2023-10,40319.45
C00209,2023-11,40319.45
C00209,2023-12,40319.45
C00209,2024-01,40319.45
C00209,2024-02,40319.45
C00209,2024-03,40319.45
C00209,2024-04,40319.45
C00209,2024-05,40319.45
C00209,2024-06,40319.45
C00209,2024-07,40319.45
C00209,2024-08,40319.45
C00209,2024-09,40319.45
C00209,2024-10,40319.45
C00209,2024-11,40319.45
C00209,2024-12,40319.45
C00209,2025-01,40319.45
C00209,2025-02,40319.45
C00209,2025-03,40319.45
C00209,2025-04,40319.45
C00209,2025-05,40319.45
C00209,2025-06,40319.45
C00209,2025-07,40319.45
C00209,2025-08,40319.45
C00209,2025-09,40319.45
C00209,2025-10,40319.45
C00209,2025-11,40319.45
C00209,2025-12,40319.45
C00209,2026-01,40319.45
C00209,2026-02,40319.45
C00209,2026-03,40319.45
C00209,2026-04,40319.45
C00209,2026-05,40319.45
C00209,2026-06,40319.45
C00210,2023-03,5502.09
C00210,2023-04,5502.09
C00210,2023-05,5502.09
C00210,2023-06,5502.09
C00210,2023-07,5502.09
C00210,2023-08,5502.09
C00210,2023-09,5502.09
C00210,2023-10,5502.09
C00210,2023-11,5502.09
C00210,2023-12,5502.09
C00210,2024-01,5502.09
C00210,2024-02,5502.09
C00210,2024-03,5502.09
C00210,2024-04,5502.09
C00210,2024-05,5502.09
C00210,2024-06,5502.09
C00210,2024-07,5502.09
C00210,2024-08,5502.09
C00210,2024-09,5502.09
C00210,2024-10,5502.09
C00211,2023-03,3871.6
C00211,2023-04,3871.6
C00211,2023-05,3871.6
C00211,2023-06,3871.6
C00211,2023-07,3871.6
C00212,2023-04,8402.5
C00212,2023-05,8402.5
C00212,2023-06,8402.5
C00212,2023-07,8402.5
C00212,2023-08,8402.5
C00212,2023-09,8402.5
C00212,2023-10,8402.5
C00212,2023-11,8402.5
C00212,2023-12,8402.5
C00212,2024-01,8402.5
C00212,2024-02,8402.5
C00212,2024-03,8402.5
C00212,2024-04,8402.5
C00212,2024-05,8402.5
C00212,2024-06,8402.5
C00212,2024-07,8402.5
C00212,2024-08,8402.5
C00212,2024-09,8402.5
C00212,2024-10,8402.5
C00212,2024-11,8402.5
C00212,2024-12,8402.5
C00212,2025-01,8402.5
C00212,2025-02,8402.5
C00212,2025-03,8402.5
C00212,2025-04,8402.5
C00212,2025-05,8402.5
C00212,2025-06,8402.5
C00212,2025-07,8402.5
C00212,2025-08,8402.5
C00212,2025-09,8402.5
C00212,2025-10,8402.5
C00212,2025-11,8402.5
C00212,2025-12,8402.5
C00212,2026-01,8402.5
C00212,2026-02,8402.5
C00212,2026-03,8402.5
C00212,2026-04,8402.5
C00212,2026-05,8402.5
C00212,2026-06,8402.5
C00213,2023-04,76687.82
C00213,2023-05,76687.82
C00213,2023-06,76687.82
C00213,2023-07,76687.82
C00213,2023-08,76687.82
C00213,2023-09,76687.82
C00213,2023-10,76687.82
C00213,2023-11,76687.82
C00213,2023-12,76687.82
C00213,2024-01,76687.82
C00213,2024-02,76687.82
C00213,2024-03,76687.82
C00213,2024-04,76687.82
C00213,2024-05,76687.82
C00213,2024-06,76687.82
C00213,2024-07,76687.82
C00213,2024-08,76687.82
C00213,2024-09,76687.82
C00213,2024-10,76687.82
C00213,2024-11,76687.82
C00213,2024-12,76687.82
C00213,2025-01,76687.82
C00213,2025-02,76687.82
C00213,2025-03,76687.82
C00213,2025-04,76687.82
C00213,2025-05,76687.82
C00213,2025-06,76687.82
C00213,2025-07,76687.82
C00213,2025-08,76687.82
C00213,2025-09,76687.82
C00213,2025-10,76687.82
C00213,2025-11,76687.82
C00213,2025-12,76687.82
C00213,2026-01,76687.82
C00213,2026-02,76687.82
C00213,2026-03,76687.82
C00213,2026-04,76687.82
C00213,2026-05,76687.82
C00213,2026-06,76687.82
C00214,2023-04,42402.1
C00214,2023-05,42402.1
C00214,2023-06,42402.1
C00214,2023-07,42402.1
C00214,2023-08,42402.1
C00214,2023-09,42402.1
C00214,2023-10,42402.1
C00214,2023-11,42402.1
C00214,2023-12,42402.1
C00214,2024-01,42402.1
C00214,2024-02,42402.1
C00214,2024-03,42402.1
C00214,2024-04,42402.1
C00214,2024-05,42402.1
C00214,2024-06,42402.1
C00214,2024-07,42402.1
C00214,2024-08,42402.1
C00214,2024-09,42402.1
C00214,2024-10,42402.1
C00214,2024-11,42402.1
C00214,2024-12,42402.1
C00214,2025-01,42402.1
C00214,2025-02,42402.1
C00214,2025-03,42402.1
C00214,2025-04,42402.1
C00214,2025-05,42402.1
C00214,2025-06,42402.1
C00214,2025-07,42402.1
C00214,2025-08,42402.1
C00214,2025-09,42402.1
C00214,2025-10,42402.1
C00214,2025-11,42402.1
C00214,2025-12,42402.1
C00214,2026-01,42402.1
C00214,2026-02,42402.1
C00214,2026-03,42402.1
C00214,2026-04,42402.1
C00214,2026-05,42402.1
C00214,2026-06,42402.1
C00215,2023-04,10494.46
C00215,2023-05,10494.46
C00215,2023-06,10494.46
C00215,2023-07,10494.46
C00215,2023-08,10494.46
C00215,2023-09,10494.46
C00215,2023-10,10494.46
C00215,2023-11,10494.46
C00215,2023-12,10494.46
C00215,2024-01,10494.46
C00215,2024-02,10494.46
C00215,2024-03,10494.46
C00215,2024-04,10494.46
C00215,2024-05,10494.46
C00215,2024-06,10494.46
C00215,2024-07,10494.46
C00215,2024-08,10494.46
C00215,2024-09,10494.46
C00215,2024-10,10494.46
C00215,2024-11,10494.46
C00215,2024-12,10494.46
C00215,2025-01,10494.46
C00215,2025-02,10494.46
C00215,2025-03,10494.46
C00215,2025-04,10494.46
C00215,2025-05,10494.46
C00215,2025-06,10494.46
C00215,2025-07,10494.46
C00215,2025-08,10494.46
C00215,2025-09,10494.46
C00215,2025-10,10494.46
C00215,2025-11,10494.46
C00215,2025-12,10494.46
C00215,2026-01,10494.46
C00215,2026-02,10494.46
C00215,2026-03,10494.46
C00215,2026-04,10494.46
C00215,2026-05,10494.46
C00215,2026-06,10494.46
C00216,2023-04,57270.66
C00216,2023-05,57270.66
C00216,2023-06,57270.66
C00216,2023-07,57270.66
C00216,2023-08,57270.66
C00216,2023-09,57270.66
C00216,2023-10,57270.66
C00216,2023-11,57270.66
C00216,2023-12,57270.66
C00216,2024-01,57270.66
C00216,2024-02,57270.66
C00216,2024-03,57270.66
C00216,2024-04,57270.66
C00216,2024-05,57270.66
C00216,2024-06,57270.66
C00216,2024-07,57270.66
C00216,2024-08,57270.66
C00216,2024-09,57270.66
C00216,2024-10,57270.66
C00216,2024-11,57270.66
C00216,2024-12,57270.66
C00216,2025-01,57270.66
C00216,2025-02,57270.66
C00216,2025-03,57270.66
C00216,2025-04,57270.66
C00216,2025-05,57270.66
C00216,2025-06,57270.66
C00216,2025-07,57270.66
C00216,2025-08,57270.66
C00216,2025-09,57270.66
C00216,2025-10,57270.66
C00216,2025-11,57270.66
C00216,2025-12,57270.66
C00216,2026-01,57270.66
C00216,2026-02,57270.66
C00216,2026-03,57270.66
C00216,2026-04,57270.66
C00216,2026-05,57270.66
C00216,2026-06,57270.66
C00217,2023-04,7175.41
C00217,2023-05,7175.41
C00217,2023-06,7175.41
C00217,2023-07,7175.41
C00217,2023-08,7175.41
C00217,2023-09,7175.41
C00217,2023-10,7175.41
C00217,2023-11,7175.41
C00217,2023-12,7175.41
C00217,2024-01,7175.41
C00217,2024-02,7175.41
C00217,2024-03,7175.41
C00217,2024-04,7175.41
C00217,2024-05,7175.41
C00217,2024-06,7175.41
C00217,2024-07,7175.41
C00217,2024-08,7175.41
C00218,2023-04,193370.22
C00218,2023-05,193370.22
C00218,2023-06,193370.22
C00218,2023-07,193370.22
C00218,2023-08,193370.22
C00218,2023-09,193370.22
C00218,2023-10,193370.22
C00218,2023-11,193370.22
C00218,2023-12,193370.22
C00218,2024-01,193370.22
C00218,2024-02,193370.22
C00218,2024-03,193370.22
C00218,2024-04,193370.22
C00218,2024-05,193370.22
C00218,2024-06,193370.22
C00218,2024-07,193370.22
C00218,2024-08,193370.22
C00218,2024-09,193370.22
C00218,2024-10,193370.22
C00218,2024-11,193370.22
C00218,2024-12,193370.22
C00218,2025-01,193370.22
C00218,2025-02,193370.22
C00218,2025-03,193370.22
C00218,2025-04,193370.22
C00218,2025-05,193370.22
C00218,2025-06,193370.22
C00218,2025-07,193370.22
C00218,2025-08,193370.22
C00218,2025-09,193370.22
C00218,2025-10,193370.22
C00218,2025-11,193370.22
C00218,2025-12,193370.22
C00218,2026-01,193370.22
C00218,2026-02,193370.22
C00218,2026-03,193370.22
C00218,2026-04,193370.22
C00218,2026-05,193370.22
C00218,2026-06,193370.22
C00219,2023-04,3373.0
C00219,2023-05,3373.0
C00219,2023-06,3373.0
C00219,2023-07,3373.0
C00219,2023-08,3373.0
C00219,2023-09,3373.0
C00219,2023-10,3373.0
C00219,2023-11,3373.0
C00219,2023-12,3373.0
C00219,2024-01,3373.0
C00219,2024-02,3373.0
C00219,2024-03,3373.0
C00219,2024-04,3373.0
C00219,2024-05,3373.0
C00219,2024-06,3373.0
C00219,2024-07,3373.0
C00219,2024-08,3373.0
C00219,2024-09,3373.0
C00220,2023-04,11084.2
C00220,2023-05,11084.2
C00220,2023-06,11084.2
C00220,2023-07,11084.2
C00220,2023-08,11084.2
C00220,2023-09,11084.2
C00220,2023-10,11084.2
C00220,2023-11,11084.2
C00220,2023-12,11084.2
C00220,2024-01,11084.2
C00220,2024-02,11084.2
C00220,2024-03,11084.2
C00220,2024-04,11084.2
C00220,2024-05,11084.2
C00220,2024-06,11084.2
C00220,2024-07,11084.2
C00220,2024-08,11084.2
C00220,2024-09,11084.2
C00220,2024-10,11084.2
C00220,2024-11,11084.2
C00220,2024-12,11084.2
C00220,2025-01,11084.2
C00220,2025-02,11084.2
C00220,2025-03,11084.2
C00220,2025-04,11084.2
C00220,2025-05,11084.2
C00220,2025-06,11084.2
C00221,2023-04,9102.81
C00221,2023-05,9102.81
C00221,2023-06,9102.81
C00221,2023-07,9102.81
C00221,2023-08,9102.81
C00221,2023-09,9102.81
C00221,2023-10,9102.81
C00221,2023-11,9102.81
C00221,2023-12,9102.81
C00221,2024-01,9102.81
C00221,2024-02,9102.81
C00221,2024-03,9102.81
C00221,2024-04,9102.81
C00221,2024-05,9102.81
C00221,2024-06,9102.81
C00221,2024-07,9102.81
C00221,2024-08,9102.81
C00221,2024-09,9102.81
C00221,2024-10,9102.81
C00221,2024-11,9102.81
C00221,2024-12,9102.81
C00221,2025-01,9102.81
C00221,2025-02,9102.81
C00221,2025-03,9102.81
C00221,2025-04,9102.81
C00221,2025-05,9102.81
C00221,2025-06,9102.81
C00221,2025-07,9102.81
C00221,2025-08,9102.81
C00221,2025-09,9102.81
C00221,2025-10,9102.81
C00221,2025-11,9102.81
C00221,2025-12,9102.81
C00221,2026-01,9102.81
C00221,2026-02,9102.81
C00221,2026-03,9102.81
C00221,2026-04,9102.81
C00221,2026-05,9102.81
C00221,2026-06,9102.81
C00222,2023-04,34547.11
C00222,2023-05,34547.11
C00222,2023-06,34547.11
C00222,2023-07,34547.11
C00222,2023-08,24619.52
C00222,2023-09,24619.52
C00222,2023-10,24619.52
C00222,2023-11,24619.52
C00222,2023-12,24619.52
C00222,2024-01,24619.52
C00222,2024-02,24619.52
C00222,2024-03,24619.52
C00222,2024-04,24619.52
C00222,2024-05,24619.52
C00222,2024-06,24619.52
C00222,2024-07,24619.52
C00222,2024-08,24619.52
C00222,2024-09,24619.52
C00222,2024-10,24619.52
C00222,2024-11,24619.52
C00222,2024-12,24619.52
C00223,2023-04,9911.88
C00223,2023-05,9911.88
C00223,2023-06,9911.88
C00223,2023-07,9911.88
C00223,2023-08,9911.88
C00223,2023-09,9911.88
C00223,2023-10,9911.88
