contract_id,tier,mi,platform,impl,usage_billed,usage_base,usage_over,actual_tasks,committed_tasks,utilization
K021,growth,10,6000.0,0.0,5145.0,5145.0,0.0,20249,34300.0,0.5903498542274053
K021,growth,11,6000.0,0.0,5145.0,5145.0,0.0,20416,34300.0,0.5952186588921283
K021,growth,12,6000.0,0.0,5145.0,5145.0,0.0,23528,34300.0,0.6859475218658893
K021,growth,13,6000.0,0.0,5145.0,5145.0,0.0,26435,34300.0,0.7706997084548105
K021,growth,14,6000.0,0.0,5145.0,5145.0,0.0,26514,34300.0,0.773002915451895
K021,growth,15,6000.0,0.0,5145.0,5145.0,0.0,29594,34300.0,0.8627988338192419
K021,growth,16,6000.0,0.0,5145.0,5145.0,0.0,33224,34300.0,0.9686297376093295
K021,growth,17,6000.0,0.0,5956.8,5145.0,811.8,38810,34300.0,1.1314868804664724
K022,growth,7,6000.0,12000.0,7455.0,7455.0,0.0,39490,49700.0,0.7945674044265594
K022,growth,8,6000.0,12000.0,7455.0,7455.0,0.0,43925,49700.0,0.8838028169014085
K022,growth,9,6000.0,0.0,7455.0,7455.0,0.0,46472,49700.0,0.9350503018108652
K022,growth,10,6000.0,0.0,7467.24,7455.0,12.239999999999998,49768,49700.0,1.0013682092555332
K022,growth,11,6000.0,0.0,7651.2,7455.0,196.2,50790,49700.0,1.0219315895372234
K022,growth,12,6000.0,0.0,9411.96,7455.0,1956.9599999999998,60572,49700.0,1.2187525150905432
K022,growth,13,6000.0,0.0,9197.58,7455.0,1742.5799999999997,59381,49700.0,1.1947887323943662
K022,growth,14,6000.0,0.0,10128.72,7455.0,2673.72,64554,49700.0,1.2988732394366198
K022,growth,15,6000.0,0.0,10776.539999999999,7455.0,3321.5399999999995,68153,49700.0,1.3712877263581489
K022,growth,16,6000.0,0.0,11371.259999999998,7455.0,3916.2599999999993,71457,49700.0,1.4377665995975855
K022,growth,17,6000.0,0.0,13553.4,7455.0,6098.4,83580,49700.0,1.6816901408450704
K023,starter,7,2000.0,4000.0,2544.0,2544.0,0.0,8960,10600.0,0.8452830188679246
K023,starter,8,2000.0,4000.0,2544.0,2544.0,0.0,10082,10600.0,0.9511320754716981
K023,starter,9,2000.0,0.0,2544.0,2544.0,0.0,10091,10600.0,0.9519811320754717
K023,starter,10,2000.0,0.0,2736.096,2544.0,192.09599999999998,11267,10600.0,1.0629245283018869
K023,starter,11,2000.0,0.0,2821.344,2544.0,277.344,11563,10600.0,1.0908490566037736
K023,starter,12,2000.0,0.0,3086.592,2544.0,542.592,12484,10600.0,1.1777358490566037
K023,starter,13,2000.0,0.0,3395.328,2544.0,851.3279999999999,13556,10600.0,1.278867924528302
K023,starter,14,2000.0,0.0,3794.7839999999997,2544.0,1250.7839999999999,14943,10600.0,1.4097169811320756
K023,starter,15,2000.0,0.0,3859.584,2544.0,1315.5839999999998,15168,10600.0,1.430943396226415
K023,starter,16,2000.0,0.0,3864.4799999999996,2544.0,1320.4799999999998,15185,10600.0,1.4325471698113208
K023,starter,17,2000.0,0.0,4151.9039999999995,2544.0,1607.9039999999998,16183,10600.0,1.5266981132075472
K024,growth,8,6000.0,12000.0,4005.0,4005.0,0.0,21173,26700.0,0.7929962546816479
K024,growth,9,6000.0,12000.0,4005.0,4005.0,0.0,25434,26700.0,0.9525842696629213
K024,growth,10,6000.0,0.0,4093.56,4005.0,88.55999999999999,27192,26700.0,1.0184269662921348
K024,growth,11,6000.0,0.0,4289.58,4005.0,284.58,28281,26700.0,1.0592134831460673
K024,growth,12,6000.0,0.0,4308.84,4005.0,303.84,28388,26700.0,1.0632209737827716
K024,growth,13,6000.0,0.0,4448.16,4005.0,443.16,29162,26700.0,1.0922097378277154
K024,growth,14,6000.0,0.0,5158.62,4005.0,1153.62,33109,26700.0,1.2400374531835205
K024,growth,15,6000.0,0.0,5162.4,4005.0,1157.3999999999999,33130,26700.0,1.2408239700374533
K024,growth,16,6000.0,0.0,5880.42,4005.0,1875.4199999999998,37119,26700.0,1.3902247191011237
K024,growth,17,6000.0,0.0,6686.459999999999,4005.0,2681.4599999999996,41597,26700.0,1.557940074906367
K025,growth,8,6000.0,12000.0,5535.0,5535.0,0.0,29822,36900.0,0.8081842818428184
K025,growth,9,6000.0,12000.0,5535.0,5535.0,0.0,33369,36900.0,0.9043089430894309
K025,growth,10,6000.0,0.0,5613.84,5535.0,78.84,37338,36900.0,1.011869918699187
K025,growth,11,6000.0,0.0,5535.0,5535.0,0.0,35247,36900.0,0.9552032520325203
K025,growth,12,6000.0,0.0,5856.48,5535.0,321.47999999999996,38686,36900.0,1.0484010840108402
K025,growth,13,6000.0,0.0,6125.04,5535.0,590.04,40178,36900.0,1.0888346883468836
K025,growth,14,6000.0,0.0,7635.78,5535.0,2100.7799999999997,48571,36900.0,1.3162872628726288
K025,growth,15,6000.0,0.0,7541.639999999999,5535.0,2006.6399999999999,48048,36900.0,1.3021138211382113
K026,growth,9,6000.0,12000.0,4320.0,4320.0,0.0,12464,28800.0,0.43277777777777776
K026,growth,10,6000.0,12000.0,4320.0,4320.0,0.0,13549,28800.0,0.4704513888888889
K026,growth,11,6000.0,0.0,4320.0,4320.0,0.0,15026,28800.0,0.5217361111111111
K026,growth,12,6000.0,0.0,4320.0,4320.0,0.0,16109,28800.0,0.5593402777777777
K026,growth,13,6000.0,0.0,4320.0,4320.0,0.0,19421,28800.0,0.6743402777777778
K026,growth,14,6000.0,0.0,4320.0,4320.0,0.0,20224,28800.0,0.7022222222222222
K026,growth,15,6000.0,0.0,4320.0,4320.0,0.0,22374,28800.0,0.776875
K026,growth,16,6000.0,0.0,4320.0,4320.0,0.0,22788,28800.0,0.79125
K026,growth,17,6000.0,0.0,4320.0,4320.0,0.0,26214,28800.0,0.9102083333333333
K027,starter,9,2000.0,4000.0,1464.0,1464.0,0.0,5244,6100.0,0.8596721311475409
K027,starter,10,2000.0,4000.0,1464.0,1464.0,0.0,5350,6100.0,0.8770491803278688
K027,starter,11,2000.0,0.0,1464.0,1464.0,0.0,5850,6100.0,0.9590163934426229
K027,starter,12,2000.0,0.0,1464.0,1464.0,0.0,5319,6100.0,0.8719672131147541
K027,starter,13,2000.0,0.0,1464.0,1464.0,0.0,5428,6100.0,0.8898360655737705
K027,starter,14,2000.0,0.0,1472.928,1464.0,8.927999999999999,6131,6100.0,1.0050819672131148
K027,starter,15,2000.0,0.0,1472.064,1464.0,8.064,6128,6100.0,1.0045901639344261
K027,starter,16,2000.0,0.0,1464.0,1464.0,0.0,5515,6100.0,0.9040983606557377
K027,starter,17,2000.0,0.0,1464.0,1464.0,0.0,5739,6100.0,0.9408196721311476
K028,growth,9,6000.0,12000.0,7995.0,7995.0,0.0,23495,53300.0,0.4408067542213884
K028,growth,10,6000.0,12000.0,7995.0,7995.0,0.0,24387,53300.0,0.4575422138836773
K028,growth,11,6000.0,0.0,7995.0,7995.0,0.0,28729,53300.0,0.5390056285178236
K028,growth,12,6000.0,0.0,7995.0,7995.0,0.0,30332,53300.0,0.5690806754221388
K028,growth,13,6000.0,0.0,7995.0,7995.0,0.0,32577,53300.0,0.6112007504690431
K028,growth,14,6000.0,0.0,7995.0,7995.0,0.0,35072,53300.0,0.6580112570356473
K028,growth,15,6000.0,0.0,7995.0,7995.0,0.0,38146,53300.0,0.7156848030018762
K028,growth,16,6000.0,0.0,7995.0,7995.0,0.0,46847,53300.0,0.8789305816135085
K028,growth,17,6000.0,0.0,7995.0,7995.0,0.0,45220,53300.0,0.8484052532833021
K029,growth,10,6000.0,12000.0,6945.0,6945.0,0.0,41490,46300.0,0.8961123110151188
K029,growth,11,6000.0,12000.0,6945.0,6945.0,0.0,41954,46300.0,0.906133909287257
K029,growth,12,6000.0,0.0,6945.0,6945.0,0.0,45263,46300.0,0.9776025917926566
K029,growth,13,6000.0,0.0,7224.72,6945.0,279.71999999999997,47854,46300.0,1.0335637149028079
K029,growth,14,6000.0,0.0,7920.78,6945.0,975.78,51721,46300.0,1.117084233261339
K029,growth,15,6000.0,0.0,7811.7,6945.0,866.6999999999999,51115,46300.0,1.1039956803455724
K029,growth,16,6000.0,0.0,9240.18,6945.0,2295.18,59051,46300.0,1.2753995680345573
K029,growth,17,6000.0,0.0,10040.82,6945.0,3095.8199999999997,63499,46300.0,1.3714686825053997
K030,growth,10,6000.0,12000.0,7065.0,7065.0,0.0,42995,47100.0,0.9128450106157112
K030,growth,11,6000.0,12000.0,7065.0,7065.0,0.0,40969,47100.0,0.8698301486199576
K030,growth,12,6000.0,0.0,7065.0,7065.0,0.0,44694,47100.0,0.9489171974522292
K030,growth,13,6000.0,0.0,7065.0,7065.0,0.0,43705,47100.0,0.9279193205944798
K030,growth,14,6000.0,0.0,7065.0,7065.0,0.0,41629,47100.0,0.8838428874734607
K030,growth,15,6000.0,0.0,7065.0,7065.0,0.0,45334,47100.0,0.9625053078556264
K030,growth,16,6000.0,0.0,7097.58,7065.0,32.58,47281,47100.0,1.0038428874734606
K030,growth,17,6000.0,0.0,7065.0,7065.0,0.0,46809,47100.0,0.9938216560509554
K031,growth,10,6000.0,12000.0,4275.0,4275.0,0.0,13567,28500.0,0.47603508771929826
K031,growth,11,6000.0,12000.0,4275.0,4275.0,0.0,14563,28500.0,0.5109824561403509
K031,growth,12,6000.0,0.0,4275.0,4275.0,0.0,15867,28500.0,0.5567368421052632
K031,growth,13,6000.0,0.0,4275.0,4275.0,0.0,17080,28500.0,0.5992982456140351
K031,growth,14,6000.0,0.0,4275.0,4275.0,0.0,18395,28500.0,0.645438596491228
K031,growth,15,6000.0,0.0,4275.0,4275.0,0.0,18946,28500.0,0.6647719298245615
K031,growth,16,6000.0,0.0,4275.0,4275.0,0.0,21917,28500.0,0.7690175438596492
K031,growth,17,6000.0,0.0,4275.0,4275.0,0.0,22126,28500.0,0.7763508771929825
K032,starter,11,2000.0,4000.0,2952.0,2952.0,0.0,11653,12300.0,0.9473983739837398
K032,starter,12,2000.0,4000.0,2952.0,2952.0,0.0,11389,12300.0,0.9259349593495935
K032,starter,13,2000.0,0.0,2952.0,2952.0,0.0,11780,12300.0,0.9577235772357724
K032,starter,14,2000.0,0.0,2952.0,2952.0,0.0,11331,12300.0,0.921219512195122
K032,starter,15,2000.0,0.0,2952.0,2952.0,0.0,11477,12300.0,0.933089430894309
K032,starter,16,2000.0,0.0,2974.752,2952.0,22.752,12379,12300.0,1.0064227642276422
K032,starter,17,2000.0,0.0,2952.0,2952.0,0.0,11143,12300.0,0.9059349593495934
K033,enterprise,11,15000.0,30000.0,8585.0,8585.0,0.0,89326,101000.0,0.8844158415841584
K033,enterprise,12,15000.0,30000.0,8585.0,8585.0,0.0,86809,101000.0,0.8594950495049505
K033,enterprise,13,15000.0,0.0,8692.508,8585.0,107.508,102054,101000.0,1.0104356435643564
K033,enterprise,14,15000.0,0.0,8585.0,8585.0,0.0,100592,101000.0,0.995960396039604
K033,enterprise,15,15000.0,0.0,9538.904,8585.0,953.904,110352,101000.0,1.0925940594059407
K033,enterprise,16,15000.0,0.0,9644.474,8585.0,1059.4740000000002,111387,101000.0,1.1028415841584158
K033,enterprise,17,15000.0,0.0,10864.496,8585.0,2279.496,123348,101000.0,1.2212673267326732
K034,growth,11,6000.0,12000.0,4470.0,4470.0,0.0,12674,29800.0,0.4253020134228188
K034,growth,12,6000.0,12000.0,4470.0,4470.0,0.0,15486,29800.0,0.5196644295302013
K034,growth,13,6000.0,0.0,4470.0,4470.0,0.0,15380,29800.0,0.5161073825503356
K034,growth,14,6000.0,0.0,4470.0,4470.0,0.0,18497,29800.0,0.6207046979865772
K034,growth,15,6000.0,0.0,4470.0,4470.0,0.0,19481,29800.0,0.6537248322147651
K034,growth,16,6000.0,0.0,4470.0,4470.0,0.0,21827,29800.0,0.7324496644295302
K034,growth,17,6000.0,0.0,4470.0,4470.0,0.0,22830,29800.0,0.7661073825503356
K035,growth,11,6000.0,12000.0,4020.0,4020.0,0.0,24898,26800.0,0.9290298507462686
K035,growth,12,6000.0,12000.0,4020.0,4020.0,0.0,24987,26800.0,0.9323507462686568
K035,growth,13,6000.0,0.0,4020.0,4020.0,0.0,23666,26800.0,0.8830597014925373
K035,growth,14,6000.0,0.0,4020.0,4020.0,0.0,24582,26800.0,0.9172388059701493
K035,growth,15,6000.0,0.0,4020.0,4020.0,0.0,24070,26800.0,0.8981343283582089
K035,growth,16,6000.0,0.0,4020.0,4020.0,0.0,26173,26800.0,0.9766044776119402
K035,growth,17,6000.0,0.0,4084.26,4020.0,64.25999999999999,27157,26800.0,1.013320895522388
K036,starter,12,2000.0,4000.0,2472.0,2472.0,0.0,8853,10300.0,0.8595145631067961
K036,starter,13,2000.0,4000.0,2472.0,2472.0,0.0,9871,10300.0,0.9583495145631068
K036,starter,14,2000.0,0.0,2472.0,2472.0,0.0,9767,10300.0,0.948252427184466
K036,starter,15,2000.0,0.0,2472.0,2472.0,0.0,9591,10300.0,0.9311650485436893
K036,starter,16,2000.0,0.0,2472.0,2472.0,0.0,10161,10300.0,0.9865048543689321
K036,starter,17,2000.0,0.0,2476.032,2472.0,4.032,10314,10300.0,1.001359223300971
K037,starter,12,2000.0,4000.0,1872.0,1872.0,0.0,7436,7800.0,0.9533333333333334
K037,starter,13,2000.0,4000.0,1872.0,1872.0,0.0,6840,7800.0,0.8769230769230769
K037,starter,14,2000.0,0.0,1872.0,1872.0,0.0,7568,7800.0,0.9702564102564103
K037,starter,15,2000.0,0.0,1872.0,1872.0,0.0,7280,7800.0,0.9333333333333333
K037,starter,16,2000.0,0.0,1872.0,1872.0,0.0,7655,7800.0,0.9814102564102564
K037,starter,17,2000.0,0.0,1872.0,1872.0,0.0,7690,7800.0,0.985897435897436
K038,starter,13,2000.0,4000.0,2472.0,2472.0,0.0,4716,10300.0,0.4578640776699029
K038,starter,14,2000.0,4000.0,2472.0,2472.0,0.0,5051,10300.0,0.4903883495145631
K038,starter,15,2000.0,0.0,2472.0,2472.0,0.0,5884,10300.0,0.5712621359223301
K038,starter,16,2000.0,0.0,2472.0,2472.0,0.0,5689,10300.0,0.5523300970873787
K038,starter,17,2000.0,0.0,2472.0,2472.0,0.0,6369,10300.0,0.6183495145631068
K039,enterprise,14,15000.0,30000.0,15742.000000000002,15742.000000000002,0.0,82324,185200.0,0.44451403887688984
K039,enterprise,15,15000.0,30000.0,15742.000000000002,15742.000000000002,0.0,96324,185200.0,0.5201079913606912
K039,enterprise,16,15000.0,0.0,15742.000000000002,15742.000000000002,0.0,93782,185200.0,0.5063822894168466
K039,enterprise,17,15000.0,0.0,15742.000000000002,15742.000000000002,0.0,113443,185200.0,0.6125431965442765
K040,enterprise,14,15000.0,30000.0,15487.000000000002,15487.000000000002,0.0,82544,182200.0,0.4530406147091109
K040,enterprise,15,15000.0,30000.0,15487.000000000002,15487.000000000002,0.0,89755,182200.0,0.4926180021953897
K040,enterprise,16,15000.0,0.0,15487.000000000002,15487.000000000002,0.0,101191,182200.0,0.555384193194292
K040,enterprise,17,15000.0,0.0,15487.000000000002,15487.000000000002,0.0,101438,182200.0,0.5567398463227223
K041,growth,15,6000.0,12000.0,6150.0,6150.0,0.0,18920,41000.0,0.46146341463414636
K041,growth,16,6000.0,12000.0,6150.0,6150.0,0.0,18990,41000.0,0.4631707317073171
K041,growth,17,6000.0,0.0,6150.0,6150.0,0.0,20871,41000.0,0.5090487804878049
K042,enterprise,15,15000.0,30000.0,11492.0,11492.0,0.0,56729,135200.0,0.4195931952662722
K042,enterprise,16,15000.0,30000.0,11492.0,11492.0,0.0,62790,135200.0,0.46442307692307694
K042,enterprise,17,15000.0,0.0,11492.0,11492.0,0.0,74344,135200.0,0.5498816568047338
